ID,var_rpta_alt,Prob_uno
182425#840679#239663,0,0.4533
182425#1050638#29704,0,0.4533
592130#548182#532160,1,0.528
592130#548173#532169,1,0.528
592130#548178#532164,1,0.528
592130#548174#532168,1,0.528
592130#548141#532201,1,0.528
592130#430706#649317,0,0.41
46581#276586#806441,1,0.68
237064#788058#292284,0,0.41
542971#977161#103181,0,0.3467
542971#977178#103164,0,0.3467
542971#977181#103161,0,0.3467
542971#977165#103177,0,0.3467
542971#977287#103055,0,0.3467
542971#1058564#21778,0,0.3467
127521#473362#606980,0,0.45
575888#1020532#59810,0,0.27
575888#697820#382522,1,0.82
575888#682843#397499,0,0.27
326212#128431#959421,0,0.48
326212#593786#486556,0,0.4575
391809#356294#723570,1,0.56
391809#426020#653954,1,0.56
541286#635176#445166,0,0.45
541286#635399#444943,0,0.45
541286#635022#445320,0,0.45
541286#199799#888470,0,0.45
541286#634914#445428,0,0.45
541286#634874#445468,0,0.45
541286#288525#794542,0,0.45
541286#656837#423505,0,0.45
130885#858509#221833,0,0.3167
298344#815622#264720,1,0.5275
298344#815539#264803,1,0.5275
404711#853266#227076,1,0.6233
404711#402023#677895,1,0.6233
131196#1021047#59295,1,0.62
577252#230012#852822,0,0.4433
203625#475546#604796,0,0.322
203625#337618#743001,0,0.322
203625#475549#604793,0,0.322
203625#475455#604887,0,0.322
203625#475543#604799,0,0.322
203625#475537#604805,0,0.322
203625#475531#604811,0,0.322
203625#475552#604790,0,0.322
203625#475527#604815,0,0.322
395057#309647#773484,0,0.394
395057#165681#922437,0,0.394
588223#106260#981523,0,0.32
588223#1059185#21157,1,0.62
495356#90142#1015179,0,0.01
495356#349090#731660,0,0.01
303530#346896#733815,1,0.79
303530#441474#638835,0,0.26
499192#826296#254046,0,0.2967
315447#784678#295664,0,0.42
315447#783857#296485,0,0.42
315447#783838#296504,0,0.46
513646#535975#544367,1,0.74
513646#535971#544371,1,0.74
513646#535965#544377,1,0.74
513646#535970#544372,1,0.74
579211#379822#700032,0,0.32
579211#164219#923897,0,0.32
479723#622672#457670,0,0.19
479723#622635#457707,0,0.19
479723#622782#457560,1,0.5908
114801#212712#870044,1,0.61
143910#560092#520250,1,0.5843
143910#560180#520162,1,0.98
143910#560133#520209,1,0.5843
143910#560206#520136,1,0.5843
143910#560143#520199,1,0.5843
143910#560163#520179,1,0.5843
143910#560127#520215,1,0.5843
143910#560167#520175,1,0.5843
143910#560171#520171,1,0.5843
143910#560166#520176,1,0.5843
143910#560157#520185,1,0.5843
143910#560173#520169,1,0.5843
443030#721123#359219,0,0.4092
473416#68460#1036581,0,0.4433
193807#244877#838119,0,0.2
193807#447070#633279,0,0.2
95335#637911#442431,1,0.86
444592#760393#319949,0,0.47
449528#663711#416631,0,0.4633
449528#235100#847776,0,0.4633
449528#663561#416781,0,0.4633
449528#663785#416557,0,0.4633
352936#1060165#20177,1,0.7
352936#377027#702830,0,0.442
270689#403511#676409,0,0.43
344041#737299#343043,0,0.4883
344041#1033931#46411,0,0.4883
344041#737206#343136,0,0.33
372037#396714#683193,1,0.53
188219#36011#1069039,0,0.36
188219#816166#264176,1,0.591
433125#403289#676629,0,0.48
433125#209076#873651,0,0.48
291012#703919#376423,0,0.3233
64873#660808#419534,1,0.58
549250#43866#1060954,1,0.62
371410#462519#617823,0,0.31
371410#462511#617831,0,0.31
238793#392566#687341,0,0.1
238793#271403#811610,0,0.1
517434#476957#603385,1,0.56
517434#476944#603398,1,0.56
517434#476977#603365,1,0.56
517434#476960#603382,1,0.56
517434#476959#603383,1,0.56
517434#476953#603389,1,0.56
517434#476943#603399,1,0.56
517434#476936#603406,1,0.56
517434#476970#603372,1,0.56
517434#476969#603373,1,0.56
517434#476984#603358,1,0.56
517434#476962#603380,1,0.56
517434#476942#603400,1,0.56
517434#476946#603396,1,0.56
517434#476973#603369,1,0.56
209539#776042#304300,1,0.5575
591966#1078764#1578,1,0.7262
591966#943217#137125,1,0.79
154473#145354#942746,0,0.44
154473#310255#772884,0,0.44
154473#445618#634706,0,0.44
4587#259891#823090,1,0.59
4587#147650#940444,1,0.6317
444156#457015#623307,1,0.62
597123#172228#915896,0,0.4525
597123#198335#889928,0,0.4525
597123#656234#424108,0,0.4525
605013#711212#369130,0,0.42
416718#53054#1051897,0,0.11
459029#751140#329202,0,0.26
67236#424495#655489,0,0.32
67236#95480#992298,0,0.32
67236#565666#514676,0,0.32
67236#312010#771137,0,0.32
67236#565798#514544,0,0.32
554587#1034566#45776,1,0.86
364958#1010593#69749,0,0.43
106309#499898#580444,1,0.5544
106309#499727#580615,1,0.5544
106309#499903#580439,1,0.5544
106309#499726#580616,1,0.5544
106309#499895#580447,1,0.5544
106309#499891#580451,1,0.5544
106309#499768#580574,1,0.5544
106309#499864#580478,1,0.5544
106309#499897#580445,1,0.5544
106309#499852#580490,1,0.5544
106309#499906#580436,1,0.5544
106309#499714#580628,1,0.5544
106309#499904#580438,1,0.5544
106309#499733#580609,1,0.5544
106309#499890#580452,1,0.5544
518835#621831#458511,0,0.42
283934#99849#987933,0,0.4775
283934#196620#891640,0,0.4775
272891#179667#908454,1,0.52
272891#317114#766027,1,0.52
280320#655835#424507,1,0.505
280320#301302#781813,1,0.505
280320#655948#424394,1,0.505
177541#238262#844723,1,0.5533
371007#468680#611662,1,0.9
371007#469049#611293,1,0.9
312228#1070367#9975,1,0.585
244090#701507#378835,0,0.345
244090#16620#1005444,0,0.425
494038#626733#453609,1,0.595
494038#626632#453710,0,0.3721
494038#626744#453598,1,0.595
316980#58340#1046640,0,0.46
111665#549276#531066,1,0.57
111665#549270#531072,1,0.57
111665#549284#531058,1,0.57
147137#171668#916463,0,0.3725
147137#272248#810764,0,0.3725
439062#524745#555597,0,0.352
377160#549834#530508,1,0.61
377160#549865#530477,1,0.61
377160#549797#530545,1,0.61
377160#765183#315159,0,0.47
592942#517315#563027,1,0.5478
592942#517314#563028,1,0.5478
592942#517313#563029,1,0.5478
71673#100864#986912,0,0.3285
446224#143116#944985,1,0.62
446224#375540#704315,1,0.62
162168#799757#280585,0,0.3488
162168#799680#280662,0,0.3488
621717#765116#315226,1,0.74
321543#1062609#17733,1,0.7275
241541#1016999#63343,0,0.28
241541#384778#695080,0,0.28
241541#203267#881971,0,0.4527
137758#769482#310860,0,0.31
137758#298296#784806,0,0.21
131878#690125#390217,1,0.52
131878#209326#873403,0,0.4676
129727#206765#878537,1,0.6083
129727#34618#1070424,1,0.6083
493258#409656#670264,1,0.6739
493258#626442#453900,1,0.6739
29022#139923#948180,0,0.17
29022#275755#807272,0,0.17
29022#437999#642296,0,0.17
199743#417459#662535,1,0.49
199743#976516#103826,1,0.49
507228#305207#777898,1,0.54
507228#762266#318076,1,0.6863
543254#601060#479282,1,0.73
543254#601041#479301,1,0.73
543254#601054#479288,1,0.73
543254#601059#479283,1,0.73
543254#601040#479302,1,0.73
543254#601046#479296,1,0.73
543254#601050#479292,1,0.73
543254#601051#479291,1,0.73
543254#601061#479281,1,0.73
543254#974794#105548,1,0.7717
543254#601039#479303,1,0.73
543254#601062#479280,1,0.73
543254#601045#479297,1,0.73
448885#542078#538264,0,0.4007
448885#786481#293861,0,0.4007
242528#79839#1025358,0,0.37
196401#234866#848004,0,0.29
196401#169680#918455,0,0.29
473193#230215#852619,0,0.44
473193#824115#256227,0,0.44
410562#1006405#73937,1,0.845
234941#888620#191722,0,0.38
561580#435184#645021,1,0.52
561580#44016#1060803,1,0.52
360672#987380#92962,1,0.69
171803#711180#369162,0,0.37
44755#766260#314082,0,0.4
478882#632955#447387,0,0.39
17439#411765#668154,0,0.36
17439#422909#657075,0,0.36
575479#868844#211498,0,0.3
173202#111791#976017,0,0.4271
173202#243365#839638,0,0.4271
439528#720994#359348,0,0.4617
439528#381013#698844,1,0.9575
572520#224446#858362,1,0.79
156958#861853#218489,1,0.99
574827#981497#98845,0,0.4217
574827#2083#1005506,0,0.25
299552#1059843#20499,0,0.36
73074#538250#542092,0,0.396
621885#324031#759101,1,0.78
621885#423138#656847,1,0.83
145945#468976#611366,0,0.46
434681#392742#687167,1,0.62
15289#482514#597828,1,0.73
15289#482505#597837,1,0.73
15289#482518#597824,1,0.73
15289#482539#597803,1,0.73
15289#482524#597818,1,0.73
15289#482525#597817,1,0.73
15289#482520#597822,1,0.73
15289#482537#597805,1,0.73
15289#482548#597794,1,0.73
15289#482555#597787,1,0.73
15289#482533#597809,1,0.73
15289#482528#597814,1,0.73
15289#482543#597799,1,0.73
15289#482612#597730,1,0.73
15289#482546#597796,1,0.73
15289#482511#597831,1,0.73
15289#482504#597838,1,0.73
15289#482510#597832,1,0.73
15289#482516#597826,1,0.73
15289#482550#597792,1,0.73
15289#482552#597790,1,0.73
15289#482538#597804,1,0.73
15289#482551#597791,1,0.73
15289#482545#597797,1,0.73
15289#482542#597800,1,0.73
15289#482544#597798,1,0.73
15289#482523#597819,1,0.73
15289#482521#597821,1,0.73
15289#482527#597815,1,0.73
15289#482506#597836,1,0.73
15289#482508#597834,1,0.73
15289#482547#597795,1,0.73
15289#482549#597793,1,0.73
172089#346652#734053,1,0.56
572280#665759#414583,1,0.565
572280#665761#414581,1,0.565
267430#442872#637433,0,0.3483
267430#5219#1005872,0,0.3483
267430#88701#1016596,0,0.3483
252067#340042#740605,1,0.525
362555#95907#991866,1,0.64
362555#869191#211151,1,0.64
362555#874995#205347,1,0.64
75930#660390#419952,1,0.62
462518#616071#464271,1,0.69
462518#616108#464234,1,0.69
454893#636229#444113,0,0.42
240232#1016123#64219,0,0.3
168024#440586#639720,0,0.43
621181#1067811#12531,1,0.69
288414#176293#911810,1,0.56
91894#438287#642015,0,0.2
91894#638806#441536,0,0.31
106161#689556#390786,1,0.5027
283333#417814#662183,1,0.5313
352687#65222#1039791,0,0.4233
544430#423482#656502,1,0.76
602465#372211#707644,0,0.48
88411#474665#605677,0,0.365
88411#475040#605302,0,0.365
544988#866948#213394,0,0.3
356087#355852#724010,0,0.05
356087#175624#912474,0,0.125
556689#797531#282811,1,0.7012
203142#494756#585586,0,0.4595
203142#494684#585658,0,0.4595
203142#494675#585667,0,0.4595
203142#494631#585711,1,0.7466
203142#494685#585657,0,0.4595
203142#494689#585653,0,0.4595
203142#494613#585729,0,0.4595
203142#494682#585660,0,0.4595
203142#494581#585761,0,0.4595
203142#494591#585751,0,0.4595
203142#494649#585693,0,0.4595
203142#494603#585739,0,0.4595
203142#494683#585659,0,0.4595
203142#494570#585772,0,0.4595
203142#494660#585682,0,0.4595
203142#494663#585679,0,0.4595
203142#494595#585747,0,0.4595
203142#494690#585652,0,0.4595
203142#494550#585792,0,0.4595
203142#494621#585721,0,0.4595
203142#494574#585768,0,0.4595
203142#494560#585782,0,0.4595
203142#494729#585613,0,0.4595
4899#652758#427584,0,0.4875
4899#648464#431878,0,0.2983
553854#280335#802705,1,0.5025
553854#688191#392151,1,0.5433
553854#382588#697261,1,0.5025
44966#115338#972481,0,0.38
44966#1046488#33854,1,0.81
415534#154784#933330,0,0.45
248726#514168#566174,1,0.85
43845#959583#120759,0,0.4067
43845#959601#120741,0,0.4067
79039#1053670#26672,1,0.5367
79039#1053673#26669,1,0.5367
284063#664013#416329,0,0.45
284063#664369#415973,0,0.45
492609#60991#1043988,1,0.55
484528#718043#362299,0,0.35
538751#195956#892301,0,0.3992
538751#959929#120413,0,0.3992
150665#551689#528653,0,0.392
150665#551683#528659,0,0.392
150665#551679#528663,0,0.392
150665#551681#528661,0,0.392
150665#551684#528658,0,0.392
150665#551692#528650,0,0.392
150665#551680#528662,0,0.392
483043#194269#893985,1,0.58
483043#625898#454444,0,0.3027
483043#464050#616292,0,0.3027
575232#627054#453288,1,0.6225
391382#194799#893456,0,0.376
204946#518002#562340,0,0.3672
178598#607189#473153,1,0.775
178598#607140#473202,1,0.775
178598#607142#473200,1,0.775
178598#607180#473162,1,0.775
178598#607210#473132,1,0.775
178598#607165#473177,1,0.775
178598#607207#473135,1,0.775
178598#607192#473150,1,0.775
178598#607150#473192,1,0.775
178598#607202#473140,1,0.775
178598#607178#473164,1,0.775
178598#982584#97758,1,0.8
178598#607219#473123,1,0.775
178598#607195#473147,1,0.775
178598#607169#473173,1,0.775
178598#607208#473134,1,0.775
178598#98442#989325,1,0.8
178598#607158#473184,1,0.775
321537#477754#602588,1,0.62
321537#477755#602587,1,0.62
114119#110273#977524,0,0.48
412050#123238#964585,0,0.47
312639#984912#95430,0,0.4693
312639#985033#95309,1,0.6708
312639#27297#996801,1,0.51
312639#984508#95834,1,0.51
312639#27298#884041,0,0.4693
624522#299321#783776,1,0.775
624522#144052#944051,1,0.775
169580#842935#237407,1,0.9
607223#312681#770458,0,0.235
607223#452042#628317,1,0.58
607223#52384#1052564,1,0.58
189765#93754#994023,1,0.721
189765#243187#839819,1,0.721
189765#399901#680007,1,0.721
236969#782514#297828,0,0.33
530107#1014002#66340,0,0.39
446877#249082#833920,1,0.59
268965#692847#387495,0,0.4292
531872#157963#930140,1,0.5583
531872#376940#702917,0,0.37
594450#198334#889929,1,0.4967
594450#225606#857204,1,0.4967
9925#692462#387880,0,0.09
197172#706245#374097,0,0.43
372325#376441#703411,0,0.29
49698#334764#745818,1,0.61
49698#671223#409119,0,0.18
49698#406853#673071,0,0.38
49698#859567#220775,0,0.18
34976#858997#221345,0,0.3733
462638#1008478#71864,0,0.4117
462638#1008499#71843,1,0.73
462638#1008504#71838,0,0.4117
462638#1008482#71860,0,0.4117
462638#1008524#71818,1,0.73
462638#1067559#12783,1,0.73
462638#1008454#71888,1,0.73
462638#206102#879174,0,0.4117
462638#1008512#71830,1,0.73
462638#1008515#71827,1,0.73
462638#1008538#71804,1,0.73
258929#41256#1063845,0,0.2925
258929#464528#615814,0,0.4433
258929#464681#615661,0,0.4433
258929#464630#615712,0,0.4433
258929#464637#615705,0,0.4433
258929#464698#615644,1,0.595
258929#464714#615628,0,0.4433
258929#464550#615792,0,0.4433
258929#464712#615630,0,0.4433
258929#464706#615636,0,0.4433
258929#464514#615828,0,0.4433
258929#464635#615707,0,0.4433
258929#464668#615674,0,0.2925
258929#464585#615757,0,0.4433
258929#464670#615672,0,0.4433
258929#464580#615762,0,0.4433
258929#464716#615626,0,0.4433
258929#464533#615809,0,0.4433
258929#464683#615659,1,0.595
258929#464707#615635,0,0.4433
258929#464629#615713,0,0.4433
258929#464694#615648,0,0.4433
258929#464701#615641,0,0.4433
258929#472511#607831,1,0.595
258929#464667#615675,0,0.4433
258929#464531#615811,0,0.4433
258929#464632#615710,0,0.4433
258929#464494#615848,0,0.4433
258929#464507#615835,0,0.4433
258929#464639#615703,0,0.4433
258929#464717#615625,0,0.4433
258929#464671#615671,0,0.4433
258929#464600#615742,0,0.4433
258929#464665#615677,0,0.4433
258929#464666#615676,0,0.4433
258929#464704#615638,0,0.4433
258929#464633#615709,0,0.4433
258929#464617#615725,0,0.4433
258929#464631#615711,0,0.4433
152326#805514#274828,1,0.5824
152326#805517#274825,1,0.8068
202342#185424#902721,1,0.5267
23135#396668#683239,1,0.655
193506#982956#97386,1,0.69
193506#982957#97385,1,0.69
193506#982958#97384,1,0.69
374801#902706#177636,1,0.59
410510#383041#696809,0,0.48
410510#269468#813542,0,0.48
273204#602824#477518,0,0.394
182317#801388#278954,0,0.401
598849#1042749#37593,0,0.18
168015#566207#514135,1,0.83
168015#566214#514128,1,0.83
168015#566283#514059,1,0.83
168015#566145#514197,1,0.83
168015#566213#514129,1,0.83
168015#566183#514159,1,0.83
168015#566173#514169,1,0.83
168015#566132#514210,1,0.83
168015#566140#514202,1,0.83
168015#566171#514171,1,0.83
168015#566325#514017,1,0.83
168015#566281#514061,1,0.83
168015#566160#514182,1,0.83
168015#566241#514101,1,0.83
168015#566017#514325,1,0.83
168015#566221#514121,1,0.83
168015#566212#514130,1,0.83
168015#566230#514112,1,0.83
168015#566161#514181,1,0.83
168015#566311#514031,1,0.83
168015#566139#514203,1,0.83
168015#566295#514047,1,0.83
168015#566198#514144,1,0.83
168015#566144#514198,1,0.83
168015#566184#514158,1,0.83
100560#504453#575889,1,0.745
167543#805366#274976,1,0.6425
495379#41469#1063630,0,0.34
495379#423942#656037,0,0.34
317935#904748#175594,1,0.59
317935#935492#144850,1,0.71
236474#410745#669180,1,0.49
236474#199833#888436,1,0.49
236474#681257#399085,1,0.505
236474#163735#924384,1,0.505
311348#712256#368086,1,0.553
127604#501490#578852,1,0.56
127604#693403#386939,0,0.3943
586638#872712#207630,0,0.0246
202933#412321#667596,0,0.27
344908#1020888#59454,0,0.45
481906#350102#730658,1,0.635
532411#890438#189904,0,0.3717
220494#996810#83532,0,0.38
220494#996841#83501,0,0.38
220494#996776#83566,0,0.38
220494#996854#83488,1,0.5058
220494#996722#83620,0,0.38
220494#996824#83518,0,0.38
220494#996692#83650,0,0.38
220494#996793#83549,0,0.38
220494#996859#83483,0,0.38
220494#996800#83542,1,0.5058
220494#996788#83554,0,0.38
220494#996801#83541,0,0.38
220494#996771#83571,0,0.38
220494#996835#83507,0,0.38
220494#996814#83528,0,0.38
220494#996657#83685,0,0.38
353458#683241#397101,1,0.54
497738#672904#407438,1,0.73
497738#946779#133563,1,0.73
381646#172140#915983,1,0.53
492441#173571#914544,1,0.52
167578#861306#219036,1,0.55
291773#478314#602028,0,0.32
291773#478305#602037,0,0.32
291773#478311#602031,0,0.32
291773#478301#602041,0,0.32
291773#478310#602032,0,0.32
291773#478300#602042,0,0.32
291773#478302#602040,0,0.32
291773#478303#602039,0,0.32
91601#490748#589594,1,0.73
91601#490731#589611,1,0.73
91601#141667#946431,0,0.31
119779#438148#642153,0,0.311
119779#158541#929570,0,0.2
271638#745016#335326,1,0.5333
378667#340696#739951,1,0.66
454984#418594#661401,1,0.67
93062#623482#456860,0,0.4011
385670#78445#1026683,1,0.5242
188959#607291#473051,0,0.46
188959#607485#472857,0,0.46
188959#607274#473068,0,0.46
188959#607361#472981,0,0.46
188959#607430#472912,0,0.46
188959#607363#472979,0,0.46
188959#607448#472894,0,0.46
188959#607512#472830,0,0.46
188959#607491#472851,0,0.46
188959#607376#472966,0,0.46
188959#607481#472861,0,0.46
188959#607469#472873,0,0.46
188959#607517#472825,0,0.46
188959#607316#473026,0,0.46
188959#607489#472853,0,0.46
188959#607482#472860,0,0.46
188959#607496#472846,0,0.46
188959#607486#472856,0,0.46
188959#607459#472883,0,0.46
188959#607466#472876,0,0.46
188959#607450#472892,0,0.46
188959#607324#473018,0,0.46
188959#607484#472858,0,0.46
188959#607468#472874,0,0.46
490195#260066#822914,1,0.9
199979#1068658#11684,1,0.6592
100316#650239#430103,1,0.7733
33441#697112#383230,0,0.415
33441#697572#382770,0,0.415
505117#562233#518109,0,0.374
505117#626473#453869,0,0.374
505117#562208#518134,0,0.374
505117#562221#518121,0,0.374
505117#562214#518128,0,0.374
505117#633820#446522,0,0.374
505117#562200#518142,0,0.374
505117#562220#518122,0,0.374
60910#275931#807098,0,0.32
60910#369032#710826,0,0.32
