ID,var_rpta_alt,Prob_uno
103582#1037122#43220,1,0.5431
406731#904051#176291,0,0.07
391435#609605#470737,0,0.44
4001#813298#267044,0,0.44
30038#1054729#25613,0,0.44
21163#851765#228577,0,0.4871
371476#112361#975452,1,0.5431
462807#625359#454983,0,0.44
574496#368688#711171,0,0.41
44938#536565#543777,0,0.4871
227900#955252#125090,1,0.62
464259#675022#405320,0,0.4871
581632#1010363#69979,0,0.4617
180611#650307#430035,0,0.44
343650#918684#161658,0,0.44
39899#173325#914797,0,0.28
304290#728153#352189,1,0.5431
127601#213510#869251,0,0.44
490910#835975#244367,0,0.4871
259667#290106#792951,1,0.5431
117128#540924#539418,0,0.4871
192375#232586#850247,1,0.6425
215403#587920#492422,0,0.4871
197001#238316#844670,1,0.5431
541190#868376#211966,0,0.4871
415755#668995#411347,0,0.44
25396#830524#249818,0,0.4375
314562#780110#300232,1,0.4999
497159#832224#248118,1,0.5431
539844#1044037#36305,0,0.388
269622#974660#105682,0,0.44
622805#1066604#13738,0,0.44
408546#746965#333377,0,0.415
274098#851115#229227,1,0.74
173364#675352#404990,0,0.44
266863#599189#481153,0,0.4871
227144#857282#223060,0,0.4871
270609#758119#322223,0,0.4871
452725#119390#968437,0,0.4871
621091#159591#928510,0,0.44
426128#55103#1049848,0,0.4871
307664#1037345#42997,0,0.438
291825#1021389#58953,0,0.4871
117097#184439#903698,0,0.44
34108#338898#741747,1,0.5431
458068#1016664#63678,1,0.5431
453260#35110#1069944,1,0.5431
423041#814695#265647,0,0.4871
356447#358003#721859,0,0.3825
472445#346945#733765,0,0.44
504417#95636#992140,0,0.4871
492826#833597#246745,0,0.4871
439789#736552#343790,0,0.4871
13153#806940#273402,0,0.38
14229#344891#735788,1,0.5431
571824#249999#833001,1,0.5431
317143#1014545#65797,0,0.44
544378#1022436#57906,0,0.44
281403#643024#437318,0,0.44
417135#575510#504832,0,0.4871
260473#975126#105216,0,0.44
172212#99449#988333,1,0.5431
270848#546717#533625,0,0.4871
589958#230040#852792,0,0.44
425552#387890#691962,1,0.505
193125#515535#564807,0,0.4871
541556#353452#726417,0,0.44
443893#442199#638109,1,0.5431
131815#875662#204680,0,0.4871
560274#652767#427575,0,0.4871
592230#1069577#10765,0,0.44
524341#470658#609684,0,0.3717
448834#869060#211282,0,0.4871
357561#475334#605008,0,0.44
226191#1063514#16828,0,0.44
595273#540328#540014,0,0.4871
168104#528418#551924,0,0.44
179761#164154#923961,1,0.5431
629375#1054154#26188,0,0.2965
531968#663339#417003,0,0.44
237732#362029#717828,1,0.6333
279207#770927#309415,1,0.515
594421#685247#395095,1,0.5431
218440#189158#899051,0,0.4871
601381#542992#537350,1,0.55
80079#1063473#16869,0,0.398
595671#221308#861484,0,0.4592
256665#91562#996201,1,0.6817
188079#494982#585360,0,0.44
606014#823530#256812,0,0.4871
14967#642952#437390,0,0.4871
67409#789660#290682,0,0.44
334612#912325#168017,0,0.44
311073#1041072#39270,0,0.4659
347574#147779#940315,0,0.44
164357#760789#319553,0,0.355
507368#763347#316995,0,0.4871
530101#1039968#40374,0,0.44
334498#768103#312239,0,0.3303
220347#102198#985573,0,0.44
223635#848403#231939,0,0.44
453623#984851#95491,1,0.5431
243100#874885#205457,0,0.4871
209354#148530#939565,1,0.715
162451#547881#532461,1,0.5431
321904#158729#929383,0,0.44
147575#199232#889034,0,0.44
560013#130024#957818,0,0.44
35692#328943#751748,1,0.5431
71427#967994#112348,0,0.4871
396111#369241#710618,0,0.12
411914#906400#173942,0,0.4871
67222#565614#514728,0,0.4871
316829#252019#830989,0,0.4871
433643#942738#137604,0,0.44
192095#959460#120882,0,0.4871
218867#964644#115698,0,0.44
17058#748047#332295,0,0.4871
115015#705079#375263,1,0.5431
508040#691669#388673,1,0.5431
53111#215984#866784,1,0.6033
288918#193237#895010,1,0.75
375817#986078#94264,0,0.44
566730#358560#721301,1,0.5431
327739#1063585#16757,0,0.21
169462#846042#234300,0,0.44
104277#1010866#69476,0,0.44
227980#734143#346199,1,0.5431
6123#826513#253829,0,0.44
621358#105113#982662,0,0.44
402296#367297#712562,1,0.52
168259#964135#116207,1,0.5431
308501#605391#474951,0,0.4871
557944#379484#700370,0,0.22
412729#34489#1070550,0,0.44
251315#339571#741074,1,0.5431
407125#755905#324437,0,0.33
59553#389569#690279,1,0.6767
459214#934846#145496,0,0.4871
545423#867868#212474,1,0.5431
355568#1024080#56262,0,0.44
400508#69504#1035548,1,0.5431
41216#830684#249658,0,0.4871
488998#201278#886992,1,0.745
142907#507559#572783,0,0.44
130874#839135#241207,1,0.5431
500691#1011366#68976,0,0.4871
510023#870762#209580,0,0.4871
281234#350221#730539,0,0.3775
269468#135344#952749,0,0.44
287645#177813#910303,0,0.44
378169#460521#619815,0,0.4871
186747#789916#290426,0,0.44
232258#1041833#38509,1,0.6
3440#626328#454014,0,0.2133
184346#505193#575149,1,0.5431
575638#659896#420446,0,0.44
463201#883347#196995,0,0.44
633104#666511#413831,1,0.6433
222536#1013389#66953,0,0.3131
317690#1000256#80086,0,0.4871
230435#33338#1071687,1,0.5431
272083#649151#431191,0,0.138
517421#935775#144567,0,0.4871
14355#142047#946052,0,0.44
576904#747203#333139,0,0.4267
304715#559919#520423,1,0.4995
30675#1003592#76750,0,0.398
174475#619315#461027,0,0.4871
229519#844092#236250,0,0.4871
517989#245085#837911,0,0.4871
306291#30120#1014194,1,0.5431
417834#724285#356057,1,0.5431
372484#53586#1051366,0,0.44
375764#957601#122741,0,0.2775
296680#1471#1076815,1,0.5431
626048#11278#1013109,1,0.5175
152112#31393#752607,1,0.5431
68548#15392#1077061,0,0.4871
200844#592#1072684,1,0.5431
310808#22450#1011203,1,0.5431
541947#157634#928031,0,0.44
326218#60631#1044347,0,0.4871
310144#32216#886351,0,0.44
633888#20263#1010787,0,0.4871
333068#280410#814417,0,0.44
626336#15790#1073187,1,0.59
337871#6432#1008575,0,0.44
273654#429090#650630,1,0.54
516601#583#877306,0,0.1412
314362#19938#886174,1,0.5431
20985#2233#1078050,0,0.44
20985#2233#1073686,0,0.44
306725#30084#1004831,1,0.5431
45200#96270#974963,1,0.5431
120468#25500#1000844,1,0.5893
24258#10696#1003722,0,0.4871
50182#2151#1072008,1,0.5431
315517#18221#1079618,1,0.51
315946#4298#884189,1,0.5431
9706#1091#997270,1,0.63
46162#29092#727980,1,0.5733
544211#6800#1008645,1,0.5431
127499#449218#636886,0,0.44
232689#31940#753969,0,0.4871
311366#27006#877655,0,0.4871
309024#23715#1004905,1,0.5431
310142#30502#1014059,0,0.4871
267617#12106#1009421,0,0.44
308123#14067#1076964,1,0.5431
158174#8236#1002391,0,0.4871
309662#26732#754387,1,0.5431
313695#22851#1005575,0,0.4871
312757#23401#883523,0,0.43
518575#28362#752360,0,0.44
516605#3688#1080051,0,0.4871
314000#12404#997636,0,0.408
512959#16786#1009305,1,0.5431
314592#5092#1077053,1,0.5431
310843#31334#877310,1,0.5431
344055#10193#1011824,0,0.44
237462#12100#1012312,0,0.4871
307855#26459#884235,1,0.5431
365574#336528#744615,0,0.48
306281#25564#1006945,0,0.275
76524#31233#754410,0,0.42
519887#639293#441049,1,0.5431
222006#346478#734228,0,0.44
516943#874528#205814,0,0.4871
359944#506605#573737,0,0.44
573323#343540#737132,0,0.44
568221#235119#847758,0,0.44
294909#520417#559925,1,0.7405
534276#1028505#51837,1,0.5917
37145#643852#436490,1,0.5431
300270#741045#339297,0,0.4871
580071#93132#994636,0,0.44
433473#519454#560888,0,0.44
621222#1069049#11293,0,0.4871
280799#421287#658703,1,0.5431
390942#899413#180929,0,0.44
444843#752837#327505,1,0.7667
49560#850719#229623,1,0.5475
336463#243224#839781,0,0.44
359905#739765#340577,0,0.4871
564010#609084#471258,1,0.5431
216140#1032737#47605,0,0.44
612454#666465#413877,1,0.5431
44398#390406#689482,1,0.5431
363211#38515#1066572,0,0.44
18561#311467#771676,1,0.53
432969#911476#168866,0,0.4871
60768#1033280#47062,0,0.4871
362994#556311#524031,0,0.4871
36091#640829#439513,0,0.44
465246#947832#132510,0,0.35
522096#414598#665334,0,0.4871
53273#649467#430875,0,0.4871
236357#325747#757388,0,0.4871
612389#740907#339435,1,0.5431
399644#865584#214758,1,0.5431
502465#685541#394801,1,0.5431
489522#922430#157912,0,0.44
226446#333299#747281,0,0.4871
162614#550386#529956,0,0.4871
172177#205916#879353,1,0.5431
443327#657799#422543,0,0.44
130450#1048306#32036,0,0.4069
136252#731550#348792,1,0.5431
360203#219699#863092,0,0.44
70916#621386#458956,0,0.365
209171#464453#615889,1,1.0
509788#35012#1070039,1,0.5431
568997#513742#566600,0,0.4871
318658#248432#834567,0,0.44
432396#745616#334726,0,0.4871
544288#492169#588173,0,0.4871
436314#100570#987207,0,0.4871
240440#707775#372567,0,0.4871
412111#370799#709048,1,0.5431
334473#94589#993186,0,0.48
153564#409355#670568,0,0.44
459549#380904#698953,0,0.44
585729#158089#930015,0,0.44
549915#1018847#61495,0,0.44
350893#720353#359989,0,0.4871
36010#429437#650560,1,0.5431
401272#608024#472318,0,0.44
435458#106939#980848,0,0.44
2666#767520#312822,0,0.4871
68534#638510#441832,1,0.5431
410916#125328#962506,1,0.57
38175#993110#87232,0,0.44
80258#736665#343677,0,0.37
152105#854765#225577,1,0.5105
427432#1063526#16816,0,0.44
7399#645496#434846,0,0.4871
292775#553144#527198,1,0.5431
495523#955022#125320,0,0.44
179684#1056576#23766,0,0.44
126779#790722#289620,0,0.44
25029#756211#324131,0,0.44
253865#659319#421023,1,0.5431
378212#559903#520439,0,0.44
299018#1073257#7085,0,0.44
161136#860728#219614,1,0.59
577735#809743#270599,0,0.44
172345#434261#645901,0,0.44
82453#781307#299035,0,0.4871
212996#652672#427670,0,0.44
259535#1043896#36446,0,0.44
71872#159131#928977,0,0.4871
515473#678508#401834,0,0.44
80984#102225#985546,0,0.44
176383#767996#312346,0,0.44
95089#144921#943178,1,0.5431
115130#292679#790391,1,0.5431
468536#374874#704975,1,0.5431
169280#1059902#20440,0,0.44
384133#988087#92255,1,0.5431
207574#857980#222362,0,0.4871
152511#519623#560719,0,0.4871
173742#640668#439674,0,0.4871
14446#375912#703939,0,0.44
445302#313357#769778,1,0.57
323878#809033#271309,0,0.4871
617028#47963#1056863,0,0.44
198349#871656#208686,0,0.44
207170#845093#235249,1,0.5431
255314#1039370#40972,0,0.44
316709#999319#81023,0,0.44
564916#1030808#49534,1,0.5717
540750#388030#691821,1,0.5431
33110#774998#305344,0,0.4871
385032#713216#367126,0,0.4871
53856#1012529#67813,0,0.44
47749#635085#445257,1,0.5431
492646#946947#133395,1,0.5431
429593#1063921#16421,0,0.44
232973#1071198#9144,0,0.44
191538#250926#832074,0,0.46
265286#956293#124049,0,0.44
569451#870461#209881,0,0.44
446883#778111#302231,1,0.73
223047#613821#466521,0,0.4871
631253#212924#869833,1,0.5431
562707#62769#1042217,1,0.5431
370255#991403#88939,1,0.51
601702#58768#1046212,1,0.5431
96554#375521#704334,0,0.4871
478114#78425#1026700,0,0.4871
495119#989870#90472,0,0.44
512768#631099#449243,0,0.4871
272962#553772#526570,0,0.44
431808#102076#985695,0,0.2
355350#56412#1048536,0,0.44
50956#998205#82137,1,0.51
336753#323391#759740,0,0.44
502975#763871#316471,1,0.85
575390#332304#748272,1,0.5431
3551#643090#437252,0,0.44
447327#837360#242982,0,0.4871
157446#431211#648836,1,0.5431
251215#969361#110981,0,0.4871
567829#304630#778476,1,0.5431
190154#619852#460490,0,0.4871
598656#486600#593742,1,0.5431
456959#1015485#64857,1,0.5431
182425#841257#239085,0,0.4533
592130#548182#532160,1,0.528
46581#276586#806441,1,0.68
237064#788058#292284,0,0.41
593474#961375#118967,0,0.44
542971#977161#103181,0,0.3467
71505#789858#290484,0,0.44
8072#811829#268513,0,0.44
325837#211949#870809,0,0.44
127521#473362#606980,0,0.45
304113#576663#503679,1,0.5431
458313#86174#1019090,0,0.44
513739#340762#739884,1,0.5431
304113#576698#503644,0,0.44
402300#596324#484018,0,0.44
506886#831408#248934,0,0.4871
205906#240969#842050,0,0.44
453496#540809#539533,0,0.44
442870#384134#695722,0,0.44
425550#873234#207108,0,0.44
575888#1020532#59810,0,0.27
326212#128431#959421,0,0.48
391809#356294#723570,1,0.56
38223#630023#450319,0,0.4871
541286#635176#445166,0,0.45
192695#727605#352737,0,0.4871
429008#86315#1018945,1,0.5431
130885#858509#221833,0,0.3167
151045#460574#619764,0,0.4871
216936#135068#953011,1,0.5431
45095#541684#538658,1,0.5431
298344#815622#264720,1,0.5275
404711#853266#227076,1,0.6233
175122#222488#860304,0,0.44
144128#1051840#28502,0,0.44
384507#705582#374760,0,0.44
12991#531275#549067,0,0.4871
468452#517516#562826,0,0.44
388200#331258#749301,0,0.44
103016#36096#1068954,1,0.5431
211559#490647#589695,0,0.44
116298#667178#413164,0,0.44
596665#1023238#57104,0,0.44
263757#34468#1070571,1,0.5431
94902#768001#312341,0,0.4871
595282#334182#746398,0,0.44
621210#1008457#71885,0,0.44
131196#1021047#59295,1,0.62
577252#230012#852822,0,0.4433
555665#1001049#79293,1,0.5431
457631#625418#454924,0,0.4871
203625#475546#604796,0,0.322
161811#999119#81223,1,0.5431
586757#267440#815569,0,0.44
155397#201562#886708,0,0.44
210030#398201#681703,0,0.4871
395057#309647#773484,0,0.394
588223#106260#981523,0,0.32
285678#232506#850327,0,0.4871
197978#167079#921048,1,0.5431
282479#662700#417642,1,0.5431
225747#950688#129654,0,0.4871
22618#866865#213477,0,0.4871
529682#868890#211452,0,0.44
157984#262034#820949,0,0.4871
15308#372803#707051,1,0.5431
237882#542493#537849,0,0.4871
189519#343495#737173,1,0.5431
528663#58667#1046314,0,0.44
495356#90142#1015179,0,0.01
527756#573793#506549,0,0.4871
452076#242702#840307,1,0.5431
303530#346896#733815,1,0.79
404914#193398#894850,1,0.5431
237873#102533#985239,0,0.44
444128#973084#107258,0,0.44
243595#570300#510042,0,0.44
226595#1074985#5357,1,0.5431
499192#826296#254046,0,0.2967
149200#503127#577215,0,0.4871
459950#43747#1061072,0,0.44
9326#609150#471192,0,0.44
315447#784678#295664,0,0.42
1418#1022288#58054,0,0.44
513646#535975#544367,1,0.74
409198#371647#708203,1,0.5431
579211#379822#700032,0,0.32
441644#513649#566693,0,0.44
155090#973049#107293,0,0.4871
47920#390392#689496,1,0.5431
479723#622672#457670,0,0.19
198249#976970#103372,0,0.44
167736#273845#809171,0,0.44
114801#212712#870044,1,0.61
527053#779157#301185,0,0.44
236246#164451#923668,0,0.44
623106#413422#666493,0,0.44
579059#162540#925572,0,0.44
143910#560092#520250,1,0.5843
511006#628032#452310,1,0.5431
514948#416712#663282,1,0.5431
286592#440827#639485,1,0.5431
80190#364661#715192,0,0.44
354640#581614#498728,0,0.44
605132#192013#896228,0,0.44
495364#943628#136714,0,0.4871
443030#721123#359219,0,0.4092
388767#107090#980699,0,0.44
129125#217631#865140,0,0.44
503699#65988#1039038,0,0.44
630735#283271#799784,1,0.5431
153128#835056#245286,0,0.4871
284730#979176#101166,0,0.4871
513997#256784#826195,1,0.5431
315242#1036513#43829,0,0.44
473416#68460#1036581,0,0.4433
193807#244877#838119,0,0.2
229058#837058#243284,0,0.44
610262#689272#391070,0,0.4871
95335#637911#442431,1,0.86
288383#218078#864691,0,0.44
238788#298635#784470,0,0.44
515373#302683#780429,0,0.44
444592#760393#319949,0,0.47
449528#663711#416631,0,0.4633
352936#1060165#20177,1,0.7
270689#403511#676409,0,0.43
344041#737299#343043,0,0.4883
375465#106595#981191,1,0.5431
49017#711153#369189,0,0.44
372037#396714#683193,1,0.53
225917#1068116#12226,0,0.4871
148571#503145#577197,1,0.5431
60408#379180#700676,0,0.44
214793#569958#510384,1,0.5431
216298#737728#342614,0,0.4871
361382#548573#531769,0,0.4871
62393#659466#420876,1,0.5431
188219#36011#1069039,0,0.36
433125#403289#676629,0,0.48
382039#414270#665654,1,0.5431
299459#980145#100197,0,0.4871
404341#1049782#30560,0,0.44
263698#612666#467676,0,0.4871
392087#665153#415189,0,0.4871
291012#703919#376423,0,0.3233
533116#661468#418874,0,0.4871
449097#388629#691229,0,0.44
64873#660808#419534,1,0.58
176978#508062#572280,1,0.5431
71422#632566#447776,0,0.4871
446134#887531#192811,0,0.44
457259#621325#459017,0,0.4871
348491#514454#565888,0,0.4871
549250#43866#1060954,1,0.62
464341#611134#469208,0,0.4871
166920#827336#253006,0,0.44
135440#513746#566596,0,0.4871
136175#234863#848007,1,0.5431
371410#462519#617823,0,0.31
516374#627094#453248,0,0.44
480846#274260#808761,1,0.5431
238793#392566#687341,0,0.1
223677#773642#306700,1,0.5431
410357#122860#964960,1,0.5431
517434#476957#603385,1,0.56
537359#1028264#52078,0,0.44
367047#844829#235513,0,0.4871
209539#776042#304300,1,0.5575
111519#592949#487393,0,0.4871
596127#216281#866489,0,0.44
575715#659810#420532,0,0.4871
255304#645655#434687,0,0.44
591966#1078764#1578,1,0.7262
154473#145354#942746,0,0.44
280496#653731#426611,0,0.4871
318892#291412#791649,1,0.5431
4587#259891#823090,1,0.59
410394#164233#923883,0,0.44
444156#457015#623307,1,0.62
597123#172228#915896,0,0.4525
605013#711212#369130,0,0.42
271557#205244#880013,0,0.44
176280#421272#658718,0,0.44
304763#568462#511880,0,0.4871
416718#53054#1051897,0,0.11
344690#658895#421447,0,0.44
288630#842663#237679,0,0.4871
459029#751140#329202,0,0.26
180093#552553#527789,0,0.4871
67236#424495#655489,0,0.32
554587#1034566#45776,1,0.86
364958#1010593#69749,0,0.43
106309#499898#580444,1,0.5544
72397#942793#137549,1,0.5431
575345#822973#257369,0,0.44
244930#165046#923080,1,0.5431
518835#621831#458511,0,0.42
591204#96259#991510,1,0.5431
98906#640027#440315,0,0.4871
45308#265382#817608,1,0.5431
10990#772936#307406,0,0.4871
374840#94231#993547,1,0.5431
244067#1002472#77870,0,0.4871
175882#606723#473619,0,0.4871
294227#286752#796307,0,0.44
170913#262437#820547,0,0.44
233176#761237#319105,0,0.44
112248#336497#744084,0,0.44
149727#597979#482363,0,0.4871
349331#173749#914364,0,0.44
617143#281820#801226,0,0.44
403985#957302#123040,0,0.4871
343910#695280#385062,0,0.4871
555944#89428#1015882,1,0.5431
530623#692508#387834,0,0.4871
1982#218559#864214,1,0.5431
357318#139491#948610,0,0.44
328055#350584#730184,0,0.44
350779#877452#202890,0,0.44
374921#365324#714535,0,0.44
416588#1050139#30203,0,0.44
283934#99849#987933,0,0.4775
184995#510411#569931,0,0.44
185380#718637#361705,0,0.44
272891#179667#908454,1,0.52
280320#655835#424507,1,0.505
77421#322637#760502,1,0.5431
470707#701349#378993,0,0.4871
215248#1033656#46686,0,0.4871
379666#366312#713540,0,0.44
613523#266207#816795,0,0.44
177541#238262#844723,1,0.5533
253393#561569#518773,1,0.5431
24935#986991#93351,0,0.4871
145475#747918#332424,0,0.4871
508209#419675#660320,1,0.5431
141448#648664#431678,1,0.5431
371007#468680#611662,1,0.9
521571#698418#381924,0,0.44
312228#1070367#9975,1,0.585
225199#95077#992699,1,0.5431
421680#752083#328259,0,0.44
167465#995197#85145,0,0.44
525737#487399#592943,0,0.44
244090#701507#378835,0,0.345
572747#726564#353778,0,0.44
248241#721334#359008,0,0.44
